,date,text,user
671,2019-11-19 20:32:27+00:00,only and the can get brexit done and deliver on your priorities getting brexit done  new police more money for our nhs more money for every pupil an australian style points based immigration system ,Conservatives
672,2019-11-19 20:29:10+00:00,thats nine times times jeremy corbyn has failed to say what his own position is on brexit ,Conservatives
673,2019-11-19 20:27:19+00:00, promised to get a great new deal and he managed to get this in under days he has kept his promises on brexit and with a conservative majority he will ,Conservatives
674,2019-11-19 20:26:08+00:00,the public want to know how to end the brexit mess the only way to break corbyns deadlock is to elect a majority conservative government so that we can move forward ,Conservatives
676,2019-11-19 20:20:55+00:00,thats eight times jeremy corbyn has failed to say what his own position is on brexit ,Conservatives
678,2019-11-19 20:16:33+00:00,a vote for corbyn is a vote for a hung parliament which would only deliver more gridlock more delay and two more chaotic referendums hes failed seven times already this debate to say what he would do on brexit yep thats ,Conservatives
680,2019-11-19 20:14:45+00:00,six times thats times corbyn has failed to say what he would do on brexit we have a deal thats ready to go and get ,Conservatives
681,2019-11-19 20:12:12+00:00,and now hes failed three times to say what he would do on brexit ,Conservatives
682,2019-11-19 20:10:40+00:00,a vote for corbyn is a vote for a hung parliament which would only deliver more gridlock more delay and two more chaotic referendums hes failed twice already this debate to say what he would do on brexit ,Conservatives
684,2019-11-19 20:06:44+00:00,jeremy corbyn has no plan for brexit he wants two more referendums in  he would hit you and your family with higher taxes ,Conservatives
685,2019-11-19 19:19:53+00:00, to get brexit done ,Conservatives
687,2019-11-19 16:57:29+00:00, at the first election debate pm lets get brexit done ,Conservatives
688,2019-11-19 16:14:22+00:00,our conservative candidates volunteers are backing for getting brexit done with our deal  more police officers investing more in our nhs more money for every child to have a world class education unleashing britains potential ,Conservatives
692,2019-11-19 11:31:00+00:00, has written to jeremy corbyn to ask him whether he s made up his mind on brexit because that is why we are having this election to end the gridlock get brexit done and move on as a country ,Conservatives
696,2019-11-19 09:03:00+00:00,we ve announced tax cuts so that businesses can make the most of brexit business rates tax cut jobs tax cut construction tax cut research tax cut ,Conservatives
698,2019-11-19 08:16:00+00:00,jeremy corbyn can t or won t say where he stands on brexit ,Conservatives
700,2019-11-18 21:31:00+00:00, im an ex miner and worked at warsop main colliery for nearly three decades but ill be voting for the tories in december because we need to get brexit done it s only a conservative majority that ll brexit done so we can move on as a country ,Conservatives
702,2019-11-18 15:32:00+00:00,jeremy corbyn can t or won t tell the public where he stands on brexit he can t even say if he would back his own brexit deal at another referendum ,Conservatives
717,2019-11-17 11:01:51+00:00,all conservative party candidates at this election have pledged to vote for boris johnsons deal and deliver brexit a conservative majority is the only way to get brexit done end the uncertainty and move on as a country ,Conservatives
720,2019-11-16 16:34:11+00:00,professor john curtice could not have been clearer about the choice britain faces a majority conservative government that gets brexit done so we can move on and unleash britains potential or a hung parliament with two more chaotic referendums amp endless uncertainty ,Conservatives
728,2019-11-16 07:07:00+00:00,with a conservative majority government we ll be able to get brexit done and focus on the country s priorities schools hospitals police ,Conservatives
736,2019-11-15 16:38:00+00:00, to get brexit done with a new deal so we can get on with the countrys priorities ,Conservatives
748,2019-11-14 13:23:20+00:00,labour s plan for brexit they can t seem to decide if they would negotiate a new deal campaign to remain or both ,Conservatives
773,2019-11-12 13:38:00+00:00,labour is unclear on immigration and unclear on brexit which puts our nhs at risk ,Conservatives
776,2019-11-12 11:52:00+00:00,even emily thornberry is muddled when she tries to explain labour s stance on brexit ,Conservatives
778,2019-11-12 06:48:00+00:00,we will get brexit done and unleash britain s potential the time has come for the country to move on ,Conservatives
799,2019-11-09 23:30:00+00:00,every vote counts in this election we need a conservative majority to get brexit done and move on to tackling important issues at home and abroad ,Conservatives
805,2019-11-09 13:46:10+00:00,must watch corbyn announces labours brexit policy is to discuss and decide what to do ,Conservatives
810,2019-11-09 06:44:00+00:00,get brexit done unleash britain s potential ,Conservatives
814,2019-11-08 18:15:00+00:00,these are the peoples priorities that we will be able to focus on when weve delivered brexit ,Conservatives
823,2019-11-08 10:33:45+00:00,explaining labours brexit policy in seconds ,Conservatives
836,2019-11-07 15:57:00+00:00, the best thing for our economy is to get brexit done and the only way to do that is to ,Conservatives
842,2019-11-07 13:50:00+00:00, we are having an election on december so we can break the brexit deadlock deliver on the priorities of the people and allow the country to move forward ,Conservatives
850,2019-11-06 20:42:17+00:00, pm pledges to get brexit done and unleash britains potential ,Conservatives
859,2019-11-06 15:40:00+00:00,we will continue to back businesses with lower taxes better infrastructure and strike new post brexit free trade deals around the world to make people better off here at home ,Conservatives
862,2019-11-06 07:27:07+00:00,labours position on brexit is,Conservatives
864,2019-11-05 12:47:00+00:00,labours position on brexit,Conservatives
865,2019-11-05 12:01:00+00:00, we re having a general election on december so that we can break the brexit deadlock leave with our deal and move on as a country ,Conservatives
866,2019-11-05 11:58:52+00:00,watch jeremy corbyns brexit minister cant or wont answer a simple question about labours position on brexit ,Conservatives
868,2019-11-05 08:02:00+00:00, the time for protest is over it s time for leadership and that is what this government provides join boris s campaign to get brexit done ,Conservatives
871,2019-11-05 06:21:24+00:00,you didn t want an election we didn t want an election but labour the lib dems the snp have left us no choice were having an election on dec so we can deliver brexit and finally allow the country to move on ,Conservatives
872,2019-11-04 19:35:00+00:00,they re doing it again labour don t want to talk about brexit and need to stop spreading lies they have nothing to offer but more dither and delay ,Conservatives
873,2019-11-04 12:53:16+00:00, this now former brexit party candidate agrees the only way to get brexit done is to on december th ,Conservatives
874,2019-11-04 11:43:00+00:00, a vote for the conservatives will get brexit done with a new deal so we can move on and focus on the peoples priorities a vote for anybody else means more of the same dither delay chaos and confusion with jeremy corbyn s extreme economic ideas costing us all ,Conservatives
880,2019-11-03 17:17:00+00:00,if you missed out on campaigning this weekend you can still get involved join us on the journey to getting brexit done and delivering a brighter future for britain ,Conservatives
883,2019-11-03 09:41:00+00:00,you didn t want an election we didn t want an election but labour the lib dems and the snp have left us no choice we are having an election on december so we can deliver brexit and finally allow the country to move on ,Conservatives
885,2019-11-02 18:37:03+00:00, top effort already this weekend from our teams of volunteers supporting and conservative candidates on the doorsteps on december th to get brexit done and deliver on the peoples priorities sign up to join in ,Conservatives
886,2019-11-02 16:08:31+00:00,we are having an election so that we can break the brexit deadlock and continue to deliver on our priorities ,Conservatives
887,2019-11-02 10:02:00+00:00,we re having a general election on december so that we can get brexit done and finally move on as a country ,Conservatives
889,2019-11-01 18:02:00+00:00,join us this weekend on the journey to getting brexit done and delivering a brighter future for britain ,Conservatives
890,2019-11-01 16:03:00+00:00, only a conservative government can get brexit done we need your support to help us get brexit done so we can move on and deliver on the country s priorities ,Conservatives
892,2019-11-01 12:25:55+00:00, i hope boris gets a majority delivers brexit and defeats a marxist jeremy corbyn cant disagree with this from birmingham ,Conservatives
893,2019-11-01 11:26:01+00:00, to get brexit done only can take our country forward and deliver on the peoples priorities join in ,Conservatives
