,date,text,user
1316,2019-06-10 15:19:23+00:00,today we welcomed labours newest mp the people of peterborough rejected the tories the brexit party and austerity showing support for labours plan to end cuts and invest in services and communities ,jeremycorbyn
1331,2019-06-07 01:17:59+00:00,this result shows that despite the divisions and deadlock over brexit when it comes to a vote on the issues that directly affect people s lives labour s case for real change has strong support across the country i look forward to welcoming lisa to parliament next week ,jeremycorbyn
1359,2019-05-30 18:45:13+00:00,on my visit to ireland its clear we cannot have a no deal brexit ,jeremycorbyn
1405,2019-05-21 17:49:18+00:00,theresa mays new brexit deal is a rehash of her old bad deal and labour cannot support it ,jeremycorbyn
1600,2019-04-11 14:55:49+00:00,some conservatives want nothing more than to use brexit to create a race to the bottom ,jeremycorbyn
1641,2019-03-29 17:11:53+00:00,today theresa mays botched brexit deal was defeated again the deal is bad for our democracy bad for our economy and bad for this country heres my full speech ,jeremycorbyn
1643,2019-03-29 13:33:47+00:00,this afternoon the prime minister is asking mps to vote for a blind brexit this young womans words are as true today as they were last week ,jeremycorbyn
1647,2019-03-27 18:35:41+00:00,theresa may s pledge to tory mps to stand down if they vote for her deal shows once and for all that her chaotic brexit negotiations have been about party management not principles or the public interest a change of government cant be a tory stitch up the people must decide ,jeremycorbyn
1649,2019-03-27 13:50:24+00:00,the prime minister is failing to deliver brexit because she cant build a consensus is unable to compromise and unable to reunite the country ,jeremycorbyn
1670,2019-03-21 17:43:04+00:00,workers and businesses are rightly calling for theresa may to change her approach to brexit labours alternative plan would protect jobs the economy and living standards it could win the support of parliament and the eu and bring the country together ,jeremycorbyn
1671,2019-03-21 17:23:35+00:00,today i met party leaders and prime ministers from across europe i laid out our alternative plan for brexit that would secure a close economic relationship between the uk and the eu ,jeremycorbyn
1702,2019-03-12 17:06:07+00:00,parliament owes it to the people of this country to reject theresa mays botched brexit deal ,jeremycorbyn
1704,2019-03-12 07:17:37+00:00,since her brexit deal was so overwhelmingly rejected the prime minister has recklessly run down the clock failed to effectively negotiate with the eu and refused to find common ground for a deal parliament could support that s why mps must reject this deal today ,jeremycorbyn
1707,2019-03-11 13:27:13+00:00,the prime minister cannot keep dodging scrutiny after failing to get changes to her overwhelmingly rejected deal theresa may must come to parliament this afternoon and face up to the mess her government has made of the brexit negotiations ,jeremycorbyn
1723,2019-03-07 13:37:33+00:00,my determination is to prevent a no deal or damaging tory brexit ,jeremycorbyn
1725,2019-03-07 09:08:58+00:00,were stuck in the mess the government has made of brexit it is dragging our communities down whether they voted leave or remain and driving deep division my article in the ,jeremycorbyn
1733,2019-03-04 19:05:16+00:00,the governments brexit policy is failing businesses so badly that workers are petitioning their employers to stay in the uk hondas decision to close its factory in swindon is a huge blow to thousands of workers and the whole community ,jeremycorbyn
1746,2019-02-27 21:39:40+00:00,after tonights votes in parliament well continue to push for a close economic relationship based on our credible alternative plan or a general election well also back a public vote in order to prevent a damaging tory brexit or disastrous no deal ,jeremycorbyn
1754,2019-02-25 19:51:47+00:00,tomorrow labour will table an amendment to make labours credible alternative plan the uk s brexit negotiating position ,jeremycorbyn
1755,2019-02-25 10:51:08+00:00,after meetings in brussels and madrid it s clear that labours alternative plan for brexit is credible and could be negotiated with the eu ,jeremycorbyn
1763,2019-02-22 21:33:27+00:00,an informative and optimistic discussion with spains prime minister pedro s nchez we talked about next weeks brexit votes in the uk parliament and labours alternative plan as well as the upcoming spanish elections and how we work together to combat the far right ,jeremycorbyn
1768,2019-02-21 17:47:18+00:00,labours alternative brexit plan could break the deadlock command the support of parliament and bring our country together after meetings today in brussels it s clear that our alternative is credible and could be negotiated with the eu ,jeremycorbyn
1777,2019-02-18 19:45:08+00:00,hondas decision to close its factory in swindon is a huge blow to the thousands of workers and the whole community the governments disastrous handling of brexit is letting people down across the country ,jeremycorbyn
1778,2019-02-18 10:49:35+00:00,the tories are bungling brexit while labour has set out a unifying and credible alternative plan when millions face the misery of universal credit rising crime homelessness and poverty now more than ever is the time to bring people together to build a better future for us all,jeremycorbyn
1790,2019-02-14 19:56:32+00:00,yet again theresa mays brexit deal has been defeated ,jeremycorbyn
1791,2019-02-14 19:03:00+00:00,tonight s vote showed there is no majority for the prime ministers brexit plan she needs to admit her strategy has failed shift her red lines and come back with a proposal that can truly command support in parliament ,jeremycorbyn
1819,2019-02-06 23:13:26+00:00,last week theresa may and i met to discuss how the brexit deadlock can be broken after her botched deal was rejected by mps today i have written to outline labours five demands for a sensible agreement that can win the support of parliament and bring the country together ,jeremycorbyn
