,date,text,user
1186,2019-07-19 13:00:00+00:00,brexit should not be a choice between the tories bad deal and a disastrous no deal that s why labour would put any brexit deal back to the people to let them decide agree with us add your name to our petition ,UKLabour
1188,2019-07-18 10:53:13+00:00,the reality of no deal brexit as forecast by govt borrowing increased by million per week year long recession from this winter value of a pound plunges by gdp down by by unemployment up by more than a quarter,UKLabour
1191,2019-07-17 07:00:00+00:00,labour will protect jobs and the economy and will campaign to remain against a bad tory deal or a no deal brexit the public deserves a second vote and we re calling on the next prime minister to give them one agree add on pressure and sign your name ,UKLabour
1192,2019-07-16 21:02:00+00:00,whoever the next prime minister is they should put their brexit deal back to the people and promise a public vote agree add your name to our petition ,UKLabour
1193,2019-07-16 16:15:00+00:00,the tories have been bungling brexit negotiations for years it s clear they don t care about what s best for britain or who gets caught in the crossfire of their reckless choices stand with us and demand a public vote on brexit ,UKLabour
1196,2019-07-14 18:00:01+00:00,we can t let the tories sell the nhs to trump in a no deal brexit labour would campaign for remain against no deal or a bad tory deal pass this on ,UKLabour
1210,2019-07-07 08:30:00+00:00,where does jeremy hunt stand on a no deal brexit no one knows the tories need to put country before party and get real on the consequences of no deal ,UKLabour
1223,2019-07-01 13:06:38+00:00,no deal won t put an end to brexit it will lead to years of talks new legislation and far reaching consequences affecting the whole of the united kingdom it s time to get real on no deal ,UKLabour
1224,2019-06-30 17:05:00+00:00,boris johnson and jeremy hunt are both talking up a no deal brexit we need to get real on what no deal really means ,UKLabour
1226,2019-06-29 16:31:00+00:00,no deal won t solve brexit no deal means years of negotiations and legislation we need to get real on no deal ,UKLabour
1230,2019-06-28 12:30:00+00:00,vauxhall s warning that astra production at ellesmere port is dependent on the brexit deal is clear evidence that a no deal would be disastrous for uk jobs boris johnson and jeremy hunt it s time to get real about no deal ,UKLabour
1289,2019-05-29 18:00:00+00:00,a new tory leader will do nothing to fix the brexit crisis and brings the threat of a catastrophic no deal even closer the country needs a new government now with us add your name to our petition ,UKLabour
1359,2019-05-17 10:21:30+00:00,due to the weakness and instability of this prime minister and tory government our brexit talks have gone as far as they can until the government can bring forward a decent proposal we ll oppose their damaging brexit deal ,UKLabour
1513,2019-04-10 11:08:31+00:00,the tories are the party of chaos their incompetence over brexit has led us into crisis when you head to the ballot box on may don t forget the communities up and down the country that are being neglected by this tory government ,UKLabour
1567,2019-03-26 15:18:19+00:00,just when you thought the tory brexit chaos couldn t get any worse what a shambles ,UKLabour
1591,2019-03-20 12:09:03+00:00,we knew theresa may s brexit strategy was total chaos but this really beggars belief take a look ,UKLabour
1598,2019-03-16 12:07:00+00:00,amid the chaos of brexit negotiations we must not forget just how badly this tory government has let down the people of our country here s our party chair with a timely reminder ,UKLabour
1601,2019-03-13 17:15:00+00:00,theresa may is teetering on the verge of a no deal brexit and this spells disaster for britain but don t just take our word for it here s what her own cabinet have to say ,UKLabour
1629,2019-03-13 12:04:17+00:00,theresa may s brexit strategy is in tatters her deal has been rejected twice you re out of time theresa ,UKLabour
1632,2019-03-12 12:59:22+00:00,with brexit negotiations in tatters the tories reckon it s a good day to bury bad news they ve scrapped the four hour nhs waiting time target make sure people know ,UKLabour
1655,2019-02-27 19:18:35+00:00,breaking the tories just voted against an end to the brexit deadlock ,UKLabour
1656,2019-02-27 12:07:07+00:00,the tories shambolic handling of brexit plus years of austerity is the perfect storm poverty is up food bank usage is up the economy is slowing but the richest get richer only labour will deliver for the many ,UKLabour
1657,2019-02-26 17:11:37+00:00,how many times has theresa may delayed brexit we ve lost count but she s not dithering this is a deliberate plan to run down the clock because she has no plan b ,UKLabour
1660,2019-02-25 16:27:44+00:00,in their botched brexit negotiations the tories are trying to slip through new legislation that could lead to an increase in animal testing don t let them get away with it sign our petition ,UKLabour
1672,2019-02-20 12:06:38+00:00,there is no majority in parliament for crashing out of the eu without a deal a no deal brexit would be a disaster for jobs the economy and northern ireland theresa may stop wasting time and put the public interest first ,UKLabour
1676,2019-02-17 09:01:00+00:00,this week theresa may lost yet another vote in parliament despite countless promises she s no closer to fixing her botched brexit she s just running down the clock ,UKLabour
1689,2019-02-10 09:01:00+00:00,we need to break the brexit deadlock will listen to our five demands ,UKLabour
1695,2019-02-07 18:01:54+00:00,jeremy corbyn has written to theresa may with labour s demands for brexit to protect jobs workers and national security may has a choice accept our demands or press ahead with her botched brexit deal and the deadlock continues ,UKLabour
1712,2019-01-29 22:19:33+00:00,the tories brexit negotiations are going round in circles will they listen to mps take no deal off the table and negotiate a better deal or keep running down the clock ,UKLabour
1722,2019-01-26 11:07:00+00:00,our police are already stretched with tory cuts a no deal brexit would stretch them even further heres why ,UKLabour
1727,2019-01-23 12:06:26+00:00,theresa may has set up a false choice between her bad brexit deal and a disastrous no deal but those are not the only options we ve set out an alternative plan to bring our country and parliament together ,UKLabour
1728,2019-01-22 19:01:00+00:00,with theresa may s brexit deal defeated we re stuck in a deadlock but we re trying to move things forward here s how ,UKLabour
1739,2019-01-17 11:56:39+00:00,we are open to discussions because we must end the crisis caused by the tory s botched brexit negotiations today in hastings,UKLabour
1741,2019-01-17 11:52:22+00:00,i say to the prime minister again i am quite happy to talk but the starting point for any talks about brexit must be that the threat of a disastrous no deal outcome is ruled out today in hastings,UKLabour
1745,2019-01-16 14:52:06+00:00,agree we need a now to break the brexit deadlock stand with us ,UKLabour
