date,text,user
2020-02-12 07:52:20+00:00,forensic opposition to the tories in parliament linked to our mass membership a professional election operation never lose sight of the votes lent to the tories in  robust action to eradicate the scourge of antisemitism maintain our collective link with the unions ,Keir_Starmer
2020-02-12 07:52:15+00:00,pull down obstacles that limit opportunities and talent we are the party of the equal pay act sure start bame representation and the abolition of section we must build on that for a new decade ,Keir_Starmer
2020-02-12 07:52:10+00:00,push power wealth and opportunity away from whitehall a federal system to devolve powers including through regional investment banks and control over regional industrial strategy abolish the house of lords replace it with an elected chamber of regions and nations ,Keir_Starmer
2020-02-12 07:52:04+00:00,work shoulder to shoulder with trade unions to stand up for working people tackle insecure work and low pay repeal the trade union act oppose tory attacks on the right to take industrial action and weakening of workplace rights ,Keir_Starmer
2020-02-12 07:51:59+00:00,full voting rights for eu nationals defend free movement as we leave the eu an immigration system based on compassion and dignity end indefinite detention and call for the closure of centres such as yarl s wood ,Keir_Starmer
2020-02-12 07:51:51+00:00,public services should be in public hands not making profits for shareholders support common ownership of rail mail energy and water end outsourcing in our nhs local government and justice system ,Keir_Starmer
2020-02-12 07:51:46+00:00,no more illegal wars introduce a prevention of military intervention act and put human rights at the heart of foreign policy review all uk arms sales and make us a force for international peace and justice ,Keir_Starmer
2020-02-12 07:51:41+00:00,put the green new deal at the heart of everything we do there is no issue more important to our future than the climate emergency a clean air act to tackle pollution locally demand international action on climate rights ,Keir_Starmer
2020-02-12 07:51:36+00:00,abolish universal credit end the tories cruel sanctions regime set a national goal for wellbeing to make health as important as gdp invest in services to shift to a preventative approach defend our nhs support the abolition of tuition fees invest in lifelong learning ,Keir_Starmer
2020-02-12 07:51:31+00:00,increase income tax for the top of earners reverse the tories cuts in corporation tax and clamp down on tax avoidance particularly of large corporations no stepping back from our core principles ,Keir_Starmer
2020-02-12 07:51:26+00:00,my promise to you is that i will maintain our radical values and work tirelessly to get labour in power so that we can advance the interests of the people our party was created to serve here are my pledges thread ,Keir_Starmer
2020-02-11 22:35:15+00:00,under the tories tuition fees have tripled and young people are leaving university with nearly  worth of debt let s be blunt we need to end the scandal of spiralling student debt ,Keir_Starmer
2020-02-11 20:21:53+00:00,really appreciate your support another future is possible but we have to fight for it join our campaign ,Keir_Starmer
2020-02-11 18:25:42+00:00,we re planning something big and i want you involved come to the roundhouse on sunday and i ll tell you all about it ,Keir_Starmer
2020-02-11 13:01:24+00:00, if anyone is going to lead us to victory over this dreadful government then i think it s keir thank you for your support ,Keir_Starmer
2020-02-10 23:25:10+00:00,thank you all reports are about just how great you were tonight amp i really appreciate it ,Keir_Starmer
2020-02-10 20:02:19+00:00,thank you to the hundreds who turned up in sheffield join our campaign and together we can unite our party and take on the tories ,Keir_Starmer
2020-02-10 18:42:27+00:00, keir will make a great prime minister that is why the tories fear him most that is why i want him as our leader helena kennedy ,Keir_Starmer
2020-02-10 18:00:57+00:00,back on the campaign trail today with a primary school visit in kentish town this morning before up to sheffield speaking with members at the madina masjid mosque ,Keir_Starmer
2020-02-10 16:46:46+00:00,i have spent my life campaigning for human rights across the world and believe that our party is at its best when it is internationalist thank you for your support ,Keir_Starmer
2020-02-10 14:26:47+00:00,labour s mission over the next four years should be to unite not divide our opponents are the tories not each other ,Keir_Starmer
2020-02-10 09:59:16+00:00,from the wapping picket line to fighting the mine closures and supporting families affected by the p o dispute i ve always been a proud trade unionist we must stand shoulder to shoulder with our trade unions and together we can win ,Keir_Starmer
2020-02-09 20:11:28+00:00,no words can express the depth of our thanks to all the incredible staff at st mary s hospital intensive care unit for the care support they provided to our family these past two weeks ,Keir_Starmer
2020-02-09 19:31:52+00:00,getting some help preparing for the next hustings ,Keir_Starmer
2020-02-09 17:03:26+00:00, keir took the government to court over its decision to deny welfare benefits to asylum seekers he prioritised changing prosecution guidelines on violence against women girls he was instrumental in getting justice for stephen ,Keir_Starmer
2020-02-08 14:13:33+00:00, our councillors and mayors are not marginal to our politics they are central to it breathing life into our labour values in ways that are relevant to local communities ,Keir_Starmer
2020-02-08 11:58:10+00:00,for personal reasons i am cancelling campaign events this weekend my team will continue to post about the campaign through this account signing off with ,Keir_Starmer
2020-02-07 18:21:49+00:00, hell effectively fight against poverty and inequality and fight for a better future whilst holding the tories to account ,Keir_Starmer
2020-02-07 17:01:34+00:00,great to meet with labour friends of somalia and the association of somali labour councillors today thank you for your support ,Keir_Starmer
2020-02-07 15:02:41+00:00,labour councils are engines of innovation that power new ideas in our party and in our country we must listen and learn from them if we want to win nationally ,Keir_Starmer
2020-02-07 10:15:36+00:00,i first met john and penny clough when they were seeking justice for their daughter they ve gone on to change the law and campaign against domestic violence privileged to be able to call them friends you can play your part here ,Keir_Starmer
2020-02-07 09:22:34+00:00,lots going on at the moment but today it s constituency advice surgery so i m with my brilliant casework team ready for a busy session coffee to hand ,Keir_Starmer
